"AGY_AGENCY_KEY"	"FNDDTL_FUND_DETAIL_KEY"	"OBJ_OBJECT_KEY"	"SPRG_SUB_PROGRAM_KEY"	"VENDOR_NAME"	"AMOUNT"
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	4463.25
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	75
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	134.85
267	1552	340	2447	"VISION BUSINESS PRODUCTS"	2213.65
267	1552	340	2447	"VISION BUSINESS PRODUCTS"	2525
267	1552	347	2447	"AGILENT TECHNOLOGIES"	108.25
267	1552	347	2447	"AIRGAS EAST"	100.83
267	1552	347	2447	"AMY L*WHITAKER"	70.87
267	1552	347	2447	"ARMS AND ARMOR INC"	684
267	1552	347	2447	"ARROW SPRINGS"	596.39
267	1552	310	2802	"BFE LLC"	9504.5
267	1552	310	2802	"E TEC MECHANICAL CORP"	824.76
267	1552	310	2802	"HAJOCA CORP"	1984
267	1552	310	2802	"HAJOCA CORP"	87.74
267	1552	310	2802	"HAJOCA CORP"	342.35
267	1552	310	2802	"TRI DIM FILTER CORP"	3707.42
267	1552	301	2447	"VCU EXPENSE TRANSFERS"	38.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-100
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	55	2488	"JOURNAL ENTRY"	1630.67
267	1552	55	2706	"BUNKIE TRINITE TROPHIES"	143.25
267	1552	347	2447	"CASH RECEIPT"	-71.62
267	1552	347	2447	"CASH RECEIPT"	-75
267	1552	347	2447	"CASH RECEIPT"	-245.16
267	1552	347	2447	"CASH RECEIPT"	-115
267	1552	347	2447	"DENVER DEVELOPMENTAL MATERIALS"	11
267	1552	347	2447	"EAST BAY BATCH"	2121
267	1552	347	2447	"JACK*WAX"	99
267	1552	347	2447	"JOHN WILDE AND BRO INC"	85.61
267	1552	347	2447	"LAURA L*LOZANO"	208.4
267	1552	347	2447	"LYDIA*THOMPSON"	43.65
267	1552	347	2447	"MAIN ART SUPPLY AND PICTURE"	200
267	1552	347	2447	"MAIN ART SUPPLY AND PICTURE"	75
267	1552	347	2447	"MICHAEL P*BOONE"	145.22
267	1552	347	2447	"MICHELLE*GULICK"	199.36
267	1552	347	2447	"NATIONAL LEAGUE FOR NURSING"	4697.75
267	1552	55	2489	"JOSEPH*GALESKI III"	540
267	1552	55	2489	"JOURNAL ENTRY"	180
267	1552	55	2489	"JOYCE*WHITAKER"	2160
267	1552	55	2489	"JUDITH*GROSSBERG"	1080
267	1552	55	2489	"JUNE*TUNSTALL"	1800
267	1552	55	2489	"KAREN*RANSONE"	540
267	1552	55	2489	"KATHERINE L*SMALLWOOD"	540
267	1552	55	2489	"KENNETH M*HEATWOLE"	540
267	1552	55	2489	"KENNETH W*LUCAS JR"	1080
267	1552	347	2712	"NATIONAL ASSN OF COLLEGE AND"	127.5
267	1552	347	2716	"VCU EXPENSE TRANSFERS"	125
267	1552	340	2487	"CDW GOVERNMENT INC"	747.64
267	1552	340	2487	"VCU EXPENSE TRANSFERS"	248.61
267	1552	340	2487	"VCU EXPENSE TRANSFERS"	95.94
267	1552	340	2487	"VCU EXPENSE TRANSFERS"	103.95
267	1552	112	2714	"JOURNAL ENTRY"	500
267	1552	112	2714	"JOURNAL ENTRY"	-500
267	1552	340	2716	"MICRO WAREHOUSE"	117.68
267	1552	340	2716	"VCU EXPENSE TRANSFERS"	861.53
267	1552	370	2488	"IMAGISTICS INTERNATIONAL INC"	230
267	1552	370	2488	"IMAGISTICS INTERNATIONAL INC"	204
267	1552	370	2488	"JOURNAL ENTRY"	496.56
267	1552	370	2488	"MINOLTA CORP"	92.3
267	1552	370	2488	"MINOLTA CORP"	154.3
267	1552	370	2488	"MINOLTA CORP"	154.3
267	1552	269	2447	"AGENCY TRANSACTION VOUCHER"	172.53
267	1552	77	2715	"VCU EXPENSE TRANSFERS"	47.07
267	1552	77	2716	"ACCU TECH"	1009.5
267	1552	77	2716	"ANIXTER INC"	139.95
267	1552	77	2716	"ANIXTER INC"	2270.85
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	78
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	2595.76
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	782.1
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	124.8
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	188.8
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	16284.8
267	1552	77	2716	"ATTRONICA COMPUTERS INC"	4735.56
267	1552	77	2716	"B AND B COMMUNICATIONS"	550
267	1552	56	2701	"A R EDITIONS INC"	40.2
267	1552	56	2701	"AMER LIBRARY ASSOCIATION"	1415
267	1552	56	2701	"AMER NURSES ASSN"	46.4
267	1552	56	2701	"AMER NURSES ASSN"	21.95
267	1552	56	2701	"AMER NURSES ASSN"	43.25
267	1552	56	2701	"AMER PSYCHOLOGICAL ASSN"	45.95
267	1552	56	2701	"AMER PSYCHOLOGICAL ASSN"	25.95
267	1552	56	2701	"AR DYKES LIBRARY"	11
267	1552	56	2701	"AVERA MCKENNAB LIBRARY SERVICE"	15
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	7152.47
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	14.97
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	177.35
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	11.68
267	1552	112	2447	"JOURNAL ENTRY"	2582.1
267	1552	112	2447	"TAMARA*RICHARDS"	1000
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	-360
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	-2609
267	1552	370	2705	"INDEPENDENCE COMMUNICATIONS"	249
267	1552	370	2705	"INDEPENDENCE COMMUNICATIONS"	249
267	1552	370	2705	"INDEPENDENCE COMMUNICATIONS"	366
267	1552	370	2705	"INDEPENDENCE COMMUNICATIONS"	249
267	1552	370	2705	"MINOLTA CORP"	133.3
267	1552	370	2705	"MINOLTA CORP"	133.3
267	1552	370	2705	"PITNEY BOWES INC"	231.8
267	1552	370	2705	"PITNEY BOWES INC"	231.8
267	1552	315	2712	"U S BANCORP OFFICE EQUIP FINAN"	504.37
267	1552	315	2712	"U S BANCORP OFFICE EQUIP FINAN"	493.66
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.88
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	370	2447	"COBB OFFICE TECHNOLOGIES INC"	210.5
267	1552	110	2650	"VCU EXPENSE TRANSFERS"	-5328
267	1552	315	2719	"COBB OFFICE TECHNOLOGIES INC"	265.5
267	1552	110	2705	"MARY*MOORE"	126
267	1552	110	2705	"WENDY*BAKER"	109
267	1552	110	2708	"KAY DAVENPORT*SEIB"	1816.61
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	204
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	522
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	398
267	1552	300	2539	"STRATAGENE"	77.44
267	1552	300	2539	"STRATAGENE"	255.27
267	1552	300	2539	"STRATAGENE"	168.15
267	1552	300	2539	"STRATAGENE"	336.2
267	1552	300	2539	"STRATAGENE"	230
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	1453.25
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	40.77
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	386.31
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	447
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	638.5
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	33.75
267	1552	300	2539	"INVITROGEN"	24.84
267	1552	300	2539	"INVITROGEN"	2170.77
267	1552	300	2539	"INVITROGEN"	102.5
267	1552	300	2539	"INVITROGEN"	2413.84
267	1552	300	2539	"MOLECULAR PROBES INC"	221
267	1552	300	2539	"MWG BIOTECH"	124.5
267	1552	300	2539	"NATIONAL DIAGNOSTICS"	348.8
267	1552	300	2539	"NATIONAL DIAGNOSTICS"	244.2
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	216
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	164
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	400
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	34.97
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	98.94
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	22.98
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	108.81
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-11.09
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-24.76
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-2784.74
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-58.8
267	1552	300	2539	"USA SCIENTIFIC PLASTICS"	188.74
267	1552	300	2539	"VCU EXPENSE TRANSFERS"	1056.49
267	1552	300	2539	"VCU EXPENSE TRANSFERS"	21
267	1552	300	2539	"VCU EXPENSE TRANSFERS"	44.99
267	1552	300	2539	"VCU HEALTH SYSTEM AUTHORITY"	6.26
267	1552	300	2539	"VWR INTERNATIONAL"	12
267	1552	300	2539	"VWR INTERNATIONAL"	10
267	1552	300	2539	"VWR INTERNATIONAL"	487.58
267	1552	300	2539	"VWR INTERNATIONAL"	63.75
267	1552	300	2539	"VWR INTERNATIONAL"	507.48
267	1552	300	2539	"VWR INTERNATIONAL"	165.13
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	124
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	704
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	384
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	368
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	424
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	264
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-46.52
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-402.25
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	179.7
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-15.58
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	1264.4
267	1552	300	2705	"BOC GASES"	16.46
267	1552	300	2705	"BOC GASES"	38.9
267	1552	300	2705	"BOC GASES"	282
267	1552	300	2705	"COMMONWEALTH X RAY INC"	104
267	1552	300	2705	"DENTSPLY ENDODONTICS"	251
267	1552	300	2705	"DENTSPLY ENDODONTICS"	134
267	1552	300	2706	"AGENCY TRANSACTION VOUCHER"	860.26
267	1552	300	2706	"VCU HEALTH SYSTEM AUTHORITY"	225
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	256
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	308
267	1552	300	2539	"NEW ENGLAND BIOLABS INC"	168
267	1552	300	2539	"AFFYMETRIX INC"	4028.77
267	1552	300	2539	"AFFYMETRIX INC"	2013.77
267	1552	300	2539	"AFFYMETRIX INC"	15531.55
267	1552	300	2539	"AGENCY TRANSACTION VOUCHER"	3767.78
267	1552	300	2539	"AIRGAS DRY ICE"	45.44
267	1552	300	2539	"AIRGAS DRY ICE"	45.44
267	1552	300	2539	"AIRGAS EAST"	104.11
267	1552	300	2539	"AMERSHAM BIOSCIENCES CORP"	948.4
267	1552	300	2539	"AMERSHAM BIOSCIENCES CORP"	289.6
267	1552	300	2539	"AMERSHAM BIOSCIENCES CORP"	54
267	1552	300	2539	"AMERSHAM BIOSCIENCES CORP"	360.2
267	1552	300	2539	"VWR INTERNATIONAL"	119.94
267	1552	300	2539	"VWR INTERNATIONAL"	5
267	1552	300	2539	"VWR INTERNATIONAL"	375.84
267	1552	300	2539	"VWR INTERNATIONAL"	110.65
267	1552	300	2539	"VWR INTERNATIONAL"	62.9
267	1552	300	2539	"VWR INTERNATIONAL"	787.5
267	1552	312	2802	"MADDUX SUPPLY CO"	186.41
267	1552	312	2802	"MADDUX SUPPLY CO"	461.02
267	1552	312	2802	"MADDUX SUPPLY CO"	23.31
267	1552	312	2802	"MADDUX SUPPLY CO"	372.57
267	1552	312	2802	"TRISTATE ELECTRICAL AND"	804.99
267	1552	312	2802	"VCU EXPENSE TRANSFERS"	14389.86
267	1552	312	2802	"W W*GRAINGER INC"	860
267	1552	317	2802	"CAPITAL GARAGE INC"	55
267	1552	317	2802	"CAPITAL GARAGE INC"	55
267	1552	317	2802	"CAPITAL GARAGE INC"	55
267	1552	317	2802	"CAPITAL GARAGE INC"	55
267	1552	317	2802	"CAPITAL GARAGE INC"	55
267	1552	317	2802	"I B S CENTRAL VIRGINIA"	191.85
267	1552	317	2802	"I B S CENTRAL VIRGINIA"	125.9
267	1552	317	2802	"MOBILE ADVANTAGE"	252
267	1552	317	2802	"MOBILE ADVANTAGE"	251
267	1552	317	2802	"MOBILE ADVANTAGE"	222
267	1552	317	2802	"MOBILE ADVANTAGE"	287
267	1552	317	2802	"VA DEPARTMENT OF TRANSPORTATIO"	2842.47
267	1552	310	2447	"VCU EXPENSE TRANSFERS"	188.76
267	1552	55	2718	"ANNE LAWVER ARTS"	268.5
267	1552	55	2718	"ANNE LAWVER ARTS"	107
267	1552	55	2718	"ANNE LAWVER ARTS"	97.75
267	1552	55	2718	"CAROL*STOUT"	200
267	1552	55	2718	"DOUGLAS F*COCHRAN"	900
267	1552	55	2718	"JAY PAUL PHOTOGRAPHY"	400
267	1552	55	2718	"JOAN*TUPPONCE"	700
267	1552	55	2718	"KENT F*IPSEN"	1950
267	1552	55	2718	"OUTTAMYMIND"	4285
267	1552	55	2718	"PAMELA J*BODKIN"	150
267	1552	55	2718	"SANDRA*SHELLEY"	750
267	1552	55	2718	"SELBY*FRAME"	200
267	1552	312	2716	"SIEMENS BUILDING TECHNOLOGIES"	160.11
267	1552	312	2716	"TATE AND HILL INC"	1083.62
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	1037.82
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	653.13
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	1738.34
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	1016.32
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	549.5
267	1552	312	2716	"VCU EXPENSE TRANSFERS"	710.6
267	1552	312	2717	"VCU EXPENSE TRANSFERS"	-40000
267	1552	347	2447	"PLAZA ARTIST MATERIALS INC"	53.04
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-75
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	55	2706	"CHARLES*WORLEY"	50
267	1552	55	2706	"CHRISTOPHER*HICKS"	50
267	1552	55	2706	"GEORGE*KOVALEVSKY"	1000
267	1552	55	2706	"JOSEPH*MAROLLA"	100
267	1552	55	2706	"RICHETTA*PRICHETT"	50
267	1552	55	2706	"VCU 010300 1323"	875
267	1552	55	2706	"VCU EXPENSE TRANSFERS"	-600
267	1552	55	2706	"WHITNEY*OLSON"	50
267	1552	55	2707	"DWIGHT*GODWIN"	193.52
267	1552	55	2707	"PETER*WRIGHT"	175
267	1552	55	2707	"STEVEN*BOYD"	120
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-150
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-100
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-175
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-100
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	347	2447	"PLEASANTS HARDWARE INC"	56.52
267	1552	347	2447	"PLEASANTS HARDWARE INC"	34.08
267	1552	347	2447	"PLEASANTS HARDWARE INC"	95
267	1552	347	2447	"PRO CHEMICAL"	9.73
267	1552	347	2447	"PSYCHOLOGICAL ASSESSMENT"	266.3
267	1552	347	2447	"R A SIEWERS LUMBER AND MILLWOR"	332.3
267	1552	347	2447	"RADISSON HOTEL HISTORIC RICHMO"	472.5
267	1552	347	2447	"REVERE GRAPHIC PRODUCTS INC"	726.96
267	1552	347	2447	"RIO GRANDE"	134.31
267	1552	347	2447	"ROGUE STEEL"	3500
267	1552	347	2447	"SCIENCE MUSEUM OF VA FOUNDATIO"	3000
267	1552	347	2447	"SUSAN*IVERSON"	70.44
267	1552	347	2447	"TAKACH PRESS CORPORATION"	781.5
267	1552	347	2447	"THE*COSTUME WORKS"	1500
267	1552	347	2447	"THOMPSON ENAMEL"	82.8
267	1552	283	2701	"CASH RECEIPT"	-20346.47
267	1552	340	2447	"CABRAL FRANCINE MARCIANO"	73
267	1552	283	2701	"JOURNAL ENTRY"	20328.15
267	1552	283	2717	"AGENCY TRANSACTION VOUCHER"	-78
267	1552	283	2717	"AGENCY TRANSACTION VOUCHER"	-78
267	1552	283	2717	"CASH RECEIPT"	-21388.25
267	1552	283	2717	"CASH RECEIPT"	-897
267	1552	283	2717	"CASH RECEIPT"	-104
267	1552	283	2717	"CASH RECEIPT"	-1189.5
267	1552	283	2717	"JOURNAL ENTRY"	26335.09
267	1552	283	2717	"VCU EXPENSE TRANSFERS"	-156
267	1552	283	2717	"VCU EXPENSE TRANSFERS"	-364
267	1552	112	2447	"AGENCY TRANSACTION VOUCHER"	60
267	1552	112	2447	"JOURNAL ENTRY"	2609
267	1552	112	2447	"JOURNAL ENTRY"	900
267	1552	112	2447	"JOURNAL ENTRY"	1000
267	1552	112	2447	"JOURNAL ENTRY"	1800
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	15972
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	28438
267	1552	112	2714	"VCU EXPENSE TRANSFERS"	-7050
267	1552	71	2447	"VA EMPLOYMENT COMMISSION"	2353.14
267	1552	71	2716	"VA EMPLOYMENT COMMISSION"	106810.15
267	1552	34	2716	"JOURNAL ENTRY"	-1488.63
267	1552	340	2487	"CDW GOVERNMENT INC"	46.75
267	1552	340	2487	"SOUTHEASTERN MEDIA"	172.7
267	1552	283	2705	"CASH RECEIPT"	-1532.73
267	1552	283	2705	"JOURNAL ENTRY"	1519.25
267	1552	283	2716	"CASH RECEIPT"	-30
267	1552	283	2716	"CASH RECEIPT"	-10
267	1552	283	2716	"CASH RECEIPT"	-76
267	1552	283	2716	"CASH RECEIPT"	-17.7
267	1552	283	2716	"CASH RECEIPT"	-11.35
267	1552	283	2716	"CASH RECEIPT"	-15
267	1552	283	2716	"CASH RECEIPT"	-15
267	1552	283	2716	"CASH RECEIPT"	-68
267	1552	283	2716	"CASH RECEIPT"	-28
267	1552	283	2716	"CASH RECEIPT"	-15
267	1552	283	2716	"CASH RECEIPT"	-17
267	1552	283	2716	"CASH RECEIPT"	-28.95
267	1552	283	2716	"CASH RECEIPT"	-35
267	1552	283	2716	"CASH RECEIPT"	-1
267	1552	283	2716	"CASH RECEIPT"	-1220.1
267	1552	283	2716	"CASH RECEIPT"	-29.5
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	-2600
267	1552	112	2447	"VCU EXPENSE TRANSFERS"	2609
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	21.15
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	290.19
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	838.11
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	1049.95
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	23.7
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	91.6
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	98.2
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	77.32
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	114.89
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	45.18
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	235.33
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	61.12
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	255.45
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	222.48
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	36.67
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	1676.25
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	193.27
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	1488
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	93.58
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	79.5
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	20
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	2232
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	120.24
267	1552	77	2716	"GRAYBAR ELECTRIC CO"	1302.88
267	1552	77	2716	"NET100 LTD"	405
267	1552	77	2716	"PREMIER ELECTRIC COMPANY INC"	13975
267	1552	77	2716	"PREMIER ELECTRIC COMPANY INC"	1730
267	1552	77	2716	"PREMIER ELECTRIC COMPANY INC"	515
267	1552	77	2716	"VCU EXPENSE TRANSFERS"	47.7
267	1552	289	2706	"VCU EXPENSE TRANSFERS"	-1500
267	1552	313	2650	"DELL USA LP"	1001.95
267	1552	313	2650	"DELL USA LP"	1001.95
267	1552	313	2650	"DELL USA LP"	866.95
267	1552	314	2719	"ACCESSHELP.NET CUSTOM SOLUTION"	1800
267	1552	315	2447	"COBB OFFICE TECHNOLOGIES INC"	330
267	1552	315	2447	"JB EDWARDS FINANCIAL"	154.8
267	1552	315	2447	"JOURNAL ENTRY"	-1158.39
267	1552	315	2447	"SWANK MOTION PICTURES INC"	279.5
267	1552	315	2447	"SWANK MOTION PICTURES INC"	279.5
267	1552	315	2447	"SWANK MOTION PICTURES INC"	193.75
267	1552	315	2447	"SWANK MOTION PICTURES INC"	279.5
267	1552	315	2447	"SWANK MOTION PICTURES INC"	279.5
267	1552	315	2447	"SWANK MOTION PICTURES INC"	279.5
267	1552	315	2447	"VCU EXPENSE TRANSFERS"	1191.76
267	1552	315	2447	"VCU EXPENSE TRANSFERS"	1200.74
267	1552	315	2447	"XEROX CORP"	169.2
267	1552	315	2447	"XEROX CORP"	1575
267	1552	371	2805	"JEMALS CHESTERMAN LLC"	-4548.25
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	398
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	522
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	522
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	398
267	1552	370	2447	"IMAGISTICS INTERNATIONAL INC"	398
267	1552	283	2716	"CASH RECEIPT"	-23
267	1552	283	2716	"CASH RECEIPT"	-19
267	1552	283	2716	"CASH RECEIPT"	-10
267	1552	283	2716	"CASH RECEIPT"	-25
267	1552	283	2716	"CASH RECEIPT"	-15
267	1552	283	2716	"CASH RECEIPT"	-44.65
267	1552	283	2716	"CASH RECEIPT"	-48
267	1552	283	2716	"CASH RECEIPT"	-2.5
267	1552	372	2805	"ECK ENTERPRISES"	2600.95
267	1552	372	2805	"VCU EXPENSE TRANSFERS"	-1266.18
267	1552	372	2805	"VCU EXPENSE TRANSFERS"	-1266.18
